uniprot_id,gene,protein,description,OP_S06_Pre,OP_S11_Pre,OP_S12_Pre,OP_S17_Pre,O_S05_Pre,O_S06_Pre,O_S07_Pre,O_S10_Pre,O_S16_Pre,O_S17_Pre,O_S24_Pre,O_S28_Pre,O_S29_Pre,O_S32_Pre,O_S35_Pre,OP_S06_Post,OP_S11_Post,OP_S12_Post,OP_S17_Post,O_S05_Post,O_S06_Post,O_S07_Post,O_S10_Post,O_S16_Post,O_S17_Post,O_S24_Post,O_S28_Post,O_S29_Post,O_S32_Post,O_S35_Post,YP_S14_Pre,YP_S45_Pre,YP_S56_Pre,Y_S01_Pre,Y_S07_Pre,Y_S10_Pre,Y_S11_Pre,Y_S16_Pre,Y_S28_Pre,Y_S30_Pre,Y_S31_Pre,Y_S32_Pre,Y_S34_Pre,Y_S35_Pre,Y_S36_Pre,Y_S40_Pre,YP_S14_Post,YP_S45_Post,YP_S56_Post,Y_S01_Post,Y_S05_Post,Y_S10_Post,Y_S11_Post,Y_S16_Post,Y_S28_Post,Y_S30_Post,Y_S31_Post,Y_S32_Post,Y_S34_Post,Y_S35_Post,Y_S36_Post,Y_S40_Post
Q15555,MAPRE2,MARE2_HUMAN,Microtubule-associated protein RP/EB family member 2,21.47664820471334,21.613470443853775,21.44658328513262,20.757593561350284,21.102235690132336,20.777429871585923,21.52275877639707,21.59912521726725,21.349619288323204,21.23696540665148,20.87257046728406,21.528114463517458,21.197729437333265,21.23892781904614,21.033935674468047,21.40532400131026,21.21785251817883,21.23590908007458,20.929704258895285,20.573107389371607,21.073168090738257,21.410921974199805,21.39450467635389,20.92367500209517,21.18086550930572,20.824340756721533,21.159524504354643,21.27490785865413,21.44051835294257,21.427792286954684,21.10780211801347,21.093067834827977,21.176621063375435,20.88857447093885,21.625431305174025,21.93660012978223,21.686786837357634,21.61511031158224,20.879777493277107,21.66835066590921,21.65407798940558,21.233683023893065,21.21868262632305,21.52679794916045,21.351867855369548,21.43822192797807,20.926842886877697,21.68651047057138,21.204729517312888,21.03423150642247,20.989136129837565,21.146310821670852,21.656247248002103,21.410848717338663,21.25350999216385,21.31114649340297,21.443486018701197,21.42682809074389,21.442280141495345,21.177138824894065,21.577048764564132,21.575788613862628
Q9UPY8,MAPRE3,MARE3_HUMAN,Microtubule-associated protein RP/EB family member 3,18.340244982095168,18.731352094508996,18.757230362278232,18.643591661786235,18.696606203964507,18.641359007965786,18.772911217677397,18.674640243361168,18.71652966177567,18.235551346673525,18.677795340779266,18.740418834292097,18.615827605821163,17.74372663131421,18.8809648830267,19.67955688034892,18.42973568405927,18.01620811636439,18.615249157166716,19.01229603188375,19.568171460388616,18.333458628420537,18.68673441440671,18.651027134441048,18.596560897072766,18.67384752490327,18.387637154326537,18.775312178976556,18.6577620720781,18.97557709091404,18.613714299354275,18.869791886956822,18.709709646400803,18.134205630115325,19.098483993905905,19.1272731833308,19.403299910302746,19.26851057331265,18.754923105014644,19.82403491954581,18.434293219890293,18.805692836717775,18.854517711213624,18.873642307790785,19.453070616481725,18.414745960790736,18.739784037421405,18.969165626508207,19.44650472655432,18.331723233059716,19.265828405179867,19.834871797297858,18.71083875274931,18.850537984359946,18.31059613757528,19.48409109583671,19.657763768221493,18.876642380845368,18.40807126445399,18.826966253060473,19.108713704125073,19.909267511020197
P10636,MAPT,TAU_HUMAN,Microtubule-associated protein tau,22.93866786390142,22.659610129234103,22.828429993432895,22.40829253467728,22.672466507660893,22.57708392896647,23.175492845955095,22.50543749817941,22.68497995830111,22.93804528240628,22.736410852285175,22.826361552028768,22.619456443874903,22.888058163159833,22.527761210554168,22.937073142621653,22.823395284590923,22.865936154054264,22.71717931465614,22.538516740082976,23.054166247063858,22.547088886464454,22.82043804153539,22.654659755766417,22.88908379414729,22.862764634022053,22.61210998794491,22.85325107887636,22.650829090251268,23.200273205029035,22.793580417040236,22.973604159766772,22.54187750749081,22.981069847645305,23.110191018908655,23.57638663009024,22.999646829842067,22.934858444483943,22.941540832959763,23.44794608829608,23.230972023134004,23.374234820506626,22.80396456459802,23.108321296864023,23.302189699479563,22.640958011980633,22.611083489554183,23.033796225274735,24.00869189848248,23.099494693218823,23.381432931424253,24.306261855960955,22.759940043578823,23.058801654391093,22.94284995803795,23.443014231797346,23.724284699094607,23.651844551426787,23.506698910461065,23.217274496204595,23.585752111441288,23.420366511989428
Q9NX47,MARCHF5,MARH5_HUMAN,E3 ubiquitin-protein ligase MARCHF5,16.37914386076536,16.17814154217467,16.850906113246033,16.973303725559155,16.132426025384333,16.34754065230857,16.24268457862694,16.45580866431815,16.182250722700527,16.00474221707588,16.624309904575643,15.170687073408155,16.606403354142817,16.691622389518677,16.88057389311488,16.764019272468552,16.138667470365338,16.95946553989738,16.675373189788928,16.65377093557882,16.326712625906527,16.440703175322394,16.990706940321846,16.487829683645042,16.532454003823847,16.83283653874952,16.607327766402566,15.090678008534915,16.2277724023433,16.498056822740182,17.433119304080382,16.878682334942933,17.066932233231952,17.140443411416886,16.904104473199112,16.4854651692452,16.657025398700878,17.27203205284839,17.506879019241623,16.989624748911393,16.380751598673967,16.750384522075272,16.8702161602283,16.11870841082876,16.90226109926284,16.90800754797579,17.207357275463227,17.35224355715299,17.42568343686443,17.312308112099696,16.876722063952013,17.33176586083749,15.92376644920451,17.188667967924456,17.097884667593657,17.11472469524762,17.217307061624087,17.26700512461944,17.03244668781929,17.0517040069358,16.58093401477819,17.465058941981987
P29966,MARCKS,MARCS_HUMAN,Myristoylated alanine-rich C-kinase substrate,19.025184705980717,19.344899316964895,19.822093385258317,20.0896967019251,19.89847527901592,19.73264135885609,19.952509163513405,19.22312556755531,20.15711789365565,19.26819644865715,19.558251805065265,19.91321816139739,19.503144593820863,20.12694532442613,19.11296763120058,20.134209501884342,19.64948519175082,19.718308513906965,19.92806732338896,19.30510009854445,20.990618524426225,19.437076306752825,19.66106482618635,19.654705453094337,19.731648792389013,19.7500129502998,19.735732093654633,19.778683424371295,19.58503687670432,19.72499464567609,19.006219342411065,18.32621246332165,20.440070033216823,19.784742705795757,19.679711598126076,19.489398350437426,19.598946454078867,19.208456171106448,19.466377079885827,19.361770516739565,19.459555022654236,19.500216024194856,19.61590691580764,18.996794484079356,19.127095206906723,18.846467024546843,20.114602274935752,19.72992853576163,20.47228440635566,19.80364926715656,19.4323529847711,20.093044801587116,19.372966477492664,19.23792034164753,19.84801586437769,19.644649928620325,19.9632594921377,19.769335156940016,19.314305669954365,19.98512813203468,19.29748217217364,19.48242223799032
P56192,MARS1,SYMC_HUMAN,"Methionine--tRNA ligase, cytoplasmic",17.60498189353476,17.352118913176653,17.241859893854084,17.488958720032883,17.162209337488854,17.1562287969261,17.628015224446223,17.594967709379095,17.456414182181238,17.4990228101309,17.79153486591404,18.23310498414049,17.1230040128098,17.176512434850256,17.366368057415485,17.54404504337378,17.447060661522404,17.65775938463108,17.855540919151814,17.779345038029625,18.076658929328744,17.462649565353694,17.546227356176658,17.40427293753121,17.260595886471926,17.468681216137952,17.279796757772157,17.717590507166964,17.22297812665631,17.736550453946055,17.56157364496552,17.691142476863956,17.429857702548446,17.68093347166496,17.60403758068053,17.63411856984468,17.5149876560297,17.534544980568292,17.691285672020737,17.43814665457335,17.585280223326016,17.637657541105188,17.628269129223114,17.612068956992232,17.74283680446597,17.54532441419853,17.751792379560982,17.694162525337475,17.810326062792655,17.80879349251389,17.60434853595369,17.654303736464804,17.620192300153256,17.612925275588648,17.664751145473414,17.710183541363396,18.012547017862726,17.849304331310183,17.733915042649365,18.07909623226806,17.74018221751809,17.32812793612453
P31153,MAT2A,METK2_HUMAN,S-adenosylmethionine synthase isoform type-2,20.139248202346593,19.537184674077167,19.97381864560993,19.90600657364878,20.047022497775863,19.85791887398657,20.1424198354761,20.112657900298412,20.044854375174353,19.948654913490454,20.17468733916077,20.183351452441197,19.717759760485688,19.491307723165676,19.909683646592736,20.044626148075572,19.689323882263768,19.853732518770865,19.940556577766937,20.03814369874027,19.783755227517577,19.717400543693437,19.88795104971137,19.93226413483809,19.886676798975387,19.80681714297883,20.186980969077865,19.85353444182944,19.548522845299328,19.503889591040664,19.63113975184064,19.89364162535005,19.8313818028839,20.268783389650487,19.490565385663995,19.859811391713297,20.280703289036083,20.040675733196107,19.758962863596917,20.159418265696193,19.98641222948006,19.854517248833375,20.297186989107708,20.19912526263433,20.138816790857984,19.730092418833525,19.90017609185262,19.973484544880797,19.75887579929101,19.87066404730308,19.99358054696222,19.78331785332854,19.677947612494503,19.79984965009052,19.947056905254495,20.02716708474608,19.873990697390163,19.956935351689268,20.153749056791344,19.935867247337217,19.971937060277348,19.887091861768727
Q9NZL9,MAT2B,MAT2B_HUMAN,Methionine adenosyltransferase 2 subunit beta,23.626374759768787,23.449047796111525,23.684082561252147,23.330743699308815,23.57297426915598,23.48672973531702,23.337213027101857,23.82244133704951,23.872100827222113,23.44136348297722,23.6999410631099,23.6873942575064,23.428986564282337,23.50510823814037,23.281934246071337,23.782989973631626,23.441648286856015,23.4248009349074,23.19034040184271,23.510127583355263,23.63624923732999,23.20406988564316,23.707934975141097,23.4538498706079,23.654062451116953,23.42026875663181,23.895949750553548,23.788653824612055,23.271385747403674,23.292032997152003,23.316333378072922,23.286728616424384,23.01323763013507,23.21830231558005,22.713183143371424,23.379549332325208,23.7245954716119,23.48748218062821,23.037414190855618,23.396484470102443,23.51991653947165,22.99040863659132,23.254888285006555,23.348571013201575,23.305430181439583,22.564971238633397,23.51592228618895,23.22025858045923,23.669702118391424,23.28641562827913,23.237547917423985,23.205812052261603,23.12185769353909,23.567229487863248,22.796373179201275,23.127886329042727,23.41215380644908,23.66605269212483,23.29231488788169,23.247730533950648,23.588372281515536,22.6640260433306
Q7Z434,MAVS,MAVS_HUMAN,Mitochondrial antiviral-signaling protein,20.051393367955622,19.868275538010582,19.622568901070405,20.02616684336055,20.234716013535937,19.888374822369073,19.913829339555736,20.02888776958888,19.829576064645973,19.937732149720382,19.96776311383896,19.6030496951466,20.060874797546077,19.652717104360057,20.271793704017444,19.839634705353653,19.628513944440417,19.565728354719237,19.92869991253227,20.25841271124658,19.634000998186693,19.927165099340748,20.107336225968258,19.72088592425782,19.72536074228811,19.943382743726136,19.67764206916905,19.27569504612038,19.79110292550207,19.505664220263707,19.789057586355227,18.846558169006375,19.92931019372592,19.887797936660395,19.457596665665314,19.52794223398359,19.249846798195588,19.775612934745418,19.68954212879248,19.744079094129596,19.36818705318828,19.483536393389127,19.361276324696068,19.545083066083706,19.414751334029216,19.621107339205643,20.20309329421545,19.2564490034478,19.85954352773636,19.89486146868554,20.3330281009126,19.336964344788427,19.480132742171406,20.20290937142157,19.43591280348389,20.19697030288907,19.361932336356595,19.897628499145625,19.69077421033965,19.558346157563392,19.793168033596704,19.693057352402743
P02144,MB,MYG_HUMAN,Myoglobin,33.48074240769988,34.02632903504184,33.81753165830155,33.842774709477936,34.05635203186867,34.10427888317501,34.011039332271,33.43074473128742,34.04749209441919,34.119799440966034,33.66886922611635,33.10078698324522,34.137241354697586,33.620482261786655,34.047759992009375,33.76606159717047,33.79497716853581,33.69861047223537,33.65350065006495,33.732083932743954,33.66493226199098,33.57194781758186,33.97509295649581,33.915266907521556,33.718436274198716,33.90458732627754,33.17799851685049,33.46200888831141,33.59046150561062,33.59839252993584,33.449234528734415,32.857064030480416,33.65539477907487,33.77241717904586,33.87857166792771,33.714862739627655,33.759677187167554,33.43474161330067,33.063448386232096,33.34039979425231,33.4634301955707,33.97009109466017,33.77159540534086,33.32766096005268,33.184312136835345,33.188453153625694,33.65845320308344,32.887183288284945,33.58636671033311,33.686594654198736,33.30311252863011,33.9236571721956,33.107771529322726,33.45367083198596,33.574677495879165,33.27565665787424,33.34053697653458,33.733826671367055,33.1192173051245,33.38911913331184,32.9718876702069,33.197381669683026
Q9NR56,MBNL1,MBNL1_HUMAN,Muscleblind-like protein 1,20.472258916469897,20.48451133178762,19.89244340902631,20.03821097200621,19.83070742894634,20.015332351542657,20.068956449486315,20.110524745420314,20.45939167969662,19.980480289856903,19.98995867045876,20.465734831342505,20.182653244136528,20.18215219859411,20.283084793786664,20.37791579180685,19.98139112534321,20.144231240484316,20.15165734527415,20.384108590656936,19.84307668691458,20.14589897278238,20.673166121608993,20.004590068704825,20.087002856547233,20.178561424537207,20.39468184777064,20.779961344357577,20.191347606780752,20.20048150639727,20.18552331766251,20.355806913204677,20.063269927116675,20.376759734947292,20.2975331005738,20.310364552232492,20.611503352847205,20.414577500312156,20.001007994036193,20.28265779407754,19.870905070296164,19.964311491402196,20.28675033520209,20.296104438391808,20.55598523173161,20.335675455502948,20.458335273402103,20.39983567943804,19.87270781301925,19.995604317856785,20.23640625785679,20.29925010143286,20.285480422602408,20.259612011194996,20.703830940676532,20.178102338398663,20.199439674182567,20.951484314336888,20.24448203975876,20.453512414211936,20.18178498349286,20.112078844708023
Q96RQ3,MCCC1,MCCA_HUMAN,"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial",18.544460966416423,19.085527712966034,18.64745599469383,19.678196748035468,19.613739662830575,19.68977402363366,18.152799816671692,19.24397208689441,18.944901677837652,18.89655206637176,18.919543453514,18.70653575883673,19.368493903935335,18.995972978683888,19.52291873708838,18.6524636473008,19.332491344143943,19.196861113147413,19.61610058215812,19.62980713169005,18.911920539952817,18.964011058029797,18.801454894060047,18.84838442639665,19.264030707442895,19.501415223518062,19.10276729345486,17.643595379508085,18.507997364843547,18.839516286929467,18.55783957243612,18.36239600919173,19.033202191843458,18.281974217683818,18.35048230802683,18.16321466399614,18.255875895086543,18.562566285059308,18.676027010814263,18.40014645870489,18.471157679160257,18.896987820495617,18.41005762017657,18.50031645672764,18.791379153539367,18.20388442945168,19.175601774598288,18.34017407241076,18.666715599175863,17.998183321732146,18.24254022748601,17.92795650792913,18.592138540112256,18.332639711015425,18.11405084147484,17.88387941317796,18.11395200659035,19.06280031925585,18.41615095625638,18.79920016590351,18.542789501933363,17.861459585980427
Q9HCC0,MCCC2,MCCB_HUMAN,"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial",15.87670776179191,17.642458503638498,17.360132448148246,18.329048191237465,17.795245940370133,18.05312889586124,16.67993249134177,17.285153346096664,17.2805380616616,17.50394029861861,17.403980890686693,17.546366360717705,17.720047762579494,17.52335955539365,18.229182984665197,17.099558299644166,17.857506123375398,17.709927072501007,18.14702122131093,17.87608999398326,17.361578426097548,17.088039118843287,17.443649472430945,17.146756313697324,17.474448490946124,17.82715308414156,17.86619107217775,16.42863888756851,17.358800083156623,17.480074742006597,17.635261175080686,17.102187862077745,17.425317193371658,17.175105758391382,17.226831167311403,17.125660880608432,17.289653123385634,17.28102900529758,17.821150853902594,17.159103674869517,16.83588668280777,17.532111362046845,17.2491190072601,17.601782875637422,17.505199094361352,17.285630703176604,17.668906043299334,17.277485805171132,17.24023934146812,17.209594394129155,17.17701728152736,16.784360344894324,16.59687817372112,17.437989968261775,17.31866803468049,17.24412867880275,15.924628680000788,17.72936706257379,16.535718825590937,17.584938639520153,17.73009446407904,17.025272848772197
Q96PE7,MCEE,MCEE_HUMAN,"Methylmalonyl-CoA epimerase, mitochondrial",19.821109055999923,20.51103977052204,20.447120032294972,20.883720426802935,20.250769153989527,21.13911496145527,19.685262402059635,19.92727191001338,19.792957119746923,19.74162738141925,20.49828121757406,20.11907218303812,20.123959522507793,19.24194335550941,21.35620558859596,19.903841569816233,20.851658346461708,20.42055208497508,21.148497761907343,19.696740945739176,20.30124404692001,20.139394113410727,19.249702090993885,20.393561426466032,20.632024156538915,20.1441885856267,20.27330196376633,19.32095103245742,19.992198547703232,19.774480258676,18.643275941678024,19.572582862642466,20.11710770534536,19.625285664226418,20.063573601831912,19.51831568078781,20.317125542290484,19.736445314142532,19.599317434262904,19.075958812557595,19.90443027781407,19.611504950543775,19.86045605425992,19.844307670078045,19.634453464176726,19.735319161036795,19.569974252257175,19.59291452417144,19.065085484847163,19.790107034005086,20.19792308438465,20.791330567747345,19.92615108759995,19.920504298938425,19.582482413189336,19.57582437925518,19.605922901347306,19.627704596406208,19.581632533542543,19.678018771294486,19.601030788872755,18.9642333400634
P33992,MCM5,MCM5_HUMAN,DNA replication licensing factor MCM5,24.83690746005063,24.58232445895479,24.15036330707874,24.805702015343364,25.54281769291777,25.5767414873378,24.247672793858552,24.75912109119255,23.899850405646983,25.1016297198436,24.54080281264045,23.212437196912052,25.070845752032216,24.307819544023214,23.914801206990937,23.7331152929211,23.80598145953296,23.572395036743373,26.636239611984383,23.983670909110675,24.58151364684997,24.33417705711853,25.325226182539975,23.197190801037024,24.6650526932549,25.243531335350976,24.272069206710224,26.335339146029796,24.288239229667855,25.40408146414496,24.36848272376936,24.213422840085773,23.481515420081184,26.425459428116053,24.52016795585009,23.157835599515803,24.496987858048247,24.318704841935165,23.78414295615017,24.12457493175045,24.028814210385136,24.51669857550838,23.30624381609685,24.188419950749463,24.377636880845348,24.201047439848935,23.505963303341623,24.13401967091395,24.52390292181907,24.7118316434957,26.405783051281876,25.17016028197397,25.20249220965375,23.5807269560562,23.270856669750227,23.474664368743973,24.014602048278626,24.431022619609408,24.04892090560785,22.575721339397777,24.758412855474827,24.097118220344306
Q9ULC4,MCTS1,MCTS1_HUMAN,Malignant T-cell-amplified sequence 1,21.93371347623045,21.853386865278846,22.06262915406996,21.534943322809397,21.832684226122353,21.963480528381893,21.937537249860434,21.611103107333168,22.091338727105978,21.868832974906265,22.189953768007214,21.650924166177145,21.557161339742105,21.73526375017424,21.816097632449004,22.017043838136672,21.64721892378783,21.894538098969814,21.192364763277883,21.768421768753218,21.948477209972427,21.98363049827897,21.825542228369045,21.475283974098055,21.92908991079439,21.9012598511122,21.81710027459678,21.98192545445294,22.0128042071332,22.14938889668334,21.41883176803008,21.55616706497854,21.667638967158656,21.007228350061112,22.1105890009132,22.39066236648125,21.912394292523317,21.795194464590484,21.73439816239628,22.041697108472658,22.019278858272763,21.86546666139184,21.718238746222266,21.83292438981639,21.923761844649285,21.930896845823245,22.199368703678356,21.656430547630325,22.06834838676597,21.832436463815352,22.443857159383228,22.405541815313764,21.684011923942226,21.963127784244794,21.85797564530697,22.17722188993305,21.91696032660873,22.11325068173528,22.10997496574808,21.83101136707152,21.653537538972415,21.86219322555241
Q8NE86,MCU,MCU_HUMAN,"Calcium uniporter protein, mitochondrial",20.92885469468526,21.379406618602747,20.91478022045015,20.84551657709323,20.7900455455517,21.177368512635915,20.740235894110263,21.173063640180747,21.539820651735067,21.48713415523721,20.318734291938338,20.87324284134067,21.34862666020224,21.31527846494153,21.816420365316016,20.40059727911775,21.255187306175618,21.002307743092693,20.837569718493235,21.454633958922273,21.10473164770536,21.12369201811596,21.559228444936853,21.526166324470623,20.766817130555253,21.13405283425057,21.09130797900679,20.704736925051986,20.54717001841577,20.815095087787306,20.969186764382897,20.816693422127845,21.156243137675705,21.593869966479055,20.59378463151125,20.974152288854597,20.1641930861576,20.942326282336676,20.344592374059435,20.811126729397028,20.767431255159092,21.63620558465221,21.263091626817985,20.138888772167245,20.51135554260097,20.89410438984431,20.333583966130902,20.634543564104035,19.570524511117892,21.41578400358346,21.00984318512665,21.087630263792818,20.91489979815749,21.303017578009698,20.46999328603767,19.79725535599037,20.14268449482114,20.08099453107473,20.177535454895754,20.81906184335681,21.149162394161593,21.07081360801145
P40925,MDH1,MDHC_HUMAN,"Malate dehydrogenase, cytoplasmic",28.45217298646002,28.467821260389968,28.455343511132703,28.69579198092296,28.9915292856516,28.76707251442976,28.499444763211105,28.19228761936466,28.691699548477033,28.652435040330236,28.70277802962367,28.22921743042264,28.64975557325465,28.205743784178775,28.62654880660652,28.5443237274733,28.1332468755552,28.23135590891008,28.788453791878545,28.567163163340865,28.072102778399316,28.183743029259436,28.52219643790486,28.527646553291454,28.60744885092383,28.61615096612096,28.26932031689834,28.315734874276615,28.3125250435591,28.479372307871103,28.58477183421422,27.832750766950564,28.201997187743604,28.109023455491077,28.741238312391193,28.430845053490096,28.252185834295936,28.19660398844685,28.16163394733373,28.27087506023369,28.503969804784298,28.44359170169794,28.31831190230472,28.229312246390915,28.147006884130302,28.45822639470136,28.65163134140579,27.95793548740327,27.992038750708492,28.274996404884295,28.460220790217633,27.73269722067498,27.809885490715935,28.152024226376895,28.67781900814439,28.323464128522655,28.33496393821974,28.515851116608825,27.996781807344743,28.045032541008084,27.903084576978543,27.9389181320605
P40926,MDH2,MDHM_HUMAN,"Malate dehydrogenase, mitochondrial",27.45036323728898,27.93285475196183,28.03847688035967,28.187708500155225,28.11696862239024,28.093452953482945,27.359330847300523,27.63740458791829,27.695860861165503,26.606665142528517,28.140999157070393,27.347438872079422,27.744195055395117,28.00609348336234,28.20792647089572,27.64842699756004,28.126621309826735,27.96468744439232,28.11444414896404,27.854756452917098,27.70198813643303,27.86771484668496,28.019812219736153,27.95367954922634,27.187960988639393,28.06710977581312,27.777821722601452,27.651759711793268,27.56607522490447,27.694884936060024,27.547950482410137,27.165176450865435,27.898209354784687,27.335632908257303,27.74086731406903,27.53040914118868,28.005580527181532,27.483670220450065,27.627424520868985,27.318105319357727,27.58681737266742,27.52132840281389,27.75159218997272,27.5357209918301,27.32825283404752,27.860416034749377,27.90760138206899,27.574242667395545,27.67615196630008,27.653411002152836,28.05909162721371,27.664523551155387,27.773009345107845,27.58556784129991,27.47271400719227,27.820825590683818,27.48292843065656,27.641307949693275,27.399172224341424,27.636854938741024,27.487328008588463,27.75738217854642
Q86V88,MDP1,MGDP1_HUMAN,Magnesium-dependent phosphatase 1,17.54979169083109,17.458110076130787,17.058303067283877,16.496017684265464,17.265979809345055,17.349166032910762,17.153896528221182,17.95240091602566,17.375688043856616,17.298015704768595,16.742775008082486,17.514775817828998,17.886771114961046,17.444110143769663,17.099962569936437,17.500523658117093,17.38888558438036,16.77129727555652,16.37800493253868,17.646006253604753,17.483260307819428,17.710042910141485,17.6169017776916,17.225754732767548,17.29496630459011,17.077545192032947,16.71155238635222,17.47645939732939,17.151513340979324,16.496265384804396,16.844293532828384,16.94171318003452,16.611888686937913,16.201728535689163,16.970181041735856,17.180905165358467,17.11036752555464,17.071083487105653,16.732515404244577,16.281471094428298,17.218696564330806,16.861027463153565,16.882859371551955,16.974506159161,16.982214747634313,16.72914842200606,16.06428968571483,16.77637066675006,16.457426061148354,16.678592236838902,16.947563465871216,16.925475300674524,17.461961513713934,16.963454933172855,16.69717971813044,16.27785692362865,16.591619673727564,16.695372552066196,16.661265982791004,16.77820011663425,17.133718994123637,16.550639865027122
P48163,ME1,MAOX_HUMAN,NADP-dependent malic enzyme,21.783922356860035,20.901890089365843,21.80378914630419,21.6015958087348,21.962592640848737,21.740202406360073,22.090446948397275,20.819303776085658,21.46603683537484,21.751666091774375,21.735501565509736,21.38291726407906,21.43033035441603,21.165082182470144,21.48656421027617,21.63397651178921,20.536594844610775,21.715204323180306,21.75953476377219,21.2001210140352,21.20289181781935,21.323706348173705,21.353250001147497,21.310767400364032,21.36419558998301,21.599241255838255,21.098155140127663,21.3469802090344,21.66662244854669,21.351316805542663,22.156048871580293,21.900910398939224,21.414829789632385,21.31260730488291,21.681369756064974,21.89915391539045,21.9086682190966,21.74245770266858,21.482007674230132,21.749200843310422,21.740253380416185,21.756532691865782,21.479038440949505,21.38875783084611,21.636851865280548,22.051210281394884,21.64064672247004,21.621142431861532,21.478500118264616,21.473551948189968,21.50659442533089,21.32500995817799,21.67235651121322,21.45465684266533,22.01499608661853,21.566945418106275,21.91699610989321,21.750877636980285,21.58045789769221,21.278005743786466,22.038529838538977,21.658938134294154
P23368,ME2,MAOM_HUMAN,"NAD-dependent malic enzyme, mitochondrial",20.20373018528591,19.64700575044864,20.482216853141217,20.363925124935793,20.598208169106535,20.07783301765114,19.419439481828253,19.950087368040705,19.915820518159503,19.837174429890588,20.96306881097423,19.887703491162252,19.93454673374664,20.265491198224744,20.265772650641264,20.38716044809249,20.351572972211503,20.731591145045908,20.503379353138772,20.58082369067953,20.50279836971564,19.891069345147127,20.62042128390708,20.267730296506777,20.55620832800011,20.927133156484867,19.646464574576083,19.339823102075957,19.76848148714836,20.42648780682412,20.505110333137324,19.720463769894344,20.93964771718247,19.781607406251833,21.018700829100965,20.454389537033393,20.569458571298263,19.874186061023742,20.55589697348786,20.176608019799495,20.41049189422916,19.50006103037501,20.456730232686446,19.638986441395797,19.93150878527838,20.706442467611662,21.06682827496035,20.292140466086305,20.81149557605163,20.68196846191841,20.8261427628104,21.147547357004868,20.087576608864943,20.447484777578147,20.14959938228492,20.81359790717646,20.987279598739924,20.772865564822236,20.297811555272464,21.005800769772488,20.310743999727897,20.651453865192483
P51608,MECP2,MECP2_HUMAN,Methyl-CpG-binding protein 2,16.10311778512924,16.965552725646884,16.10419381653839,16.111416305777478,17.096684021236005,16.452845949391655,15.898993631816255,16.504167769390865,16.45292956864033,16.46714295182972,15.9183639977469,16.987009537918723,16.857365011410707,16.363587844661915,15.68471349562103,15.511753689106545,16.57250502372301,15.957335174285245,16.128327570085165,15.92027413365432,16.19707564867833,15.977755107060858,15.65416773395116,16.337307278896482,16.10898784092741,15.45606782412714,15.622575009494156,16.211970224753678,16.875430945529864,15.71036367648628,16.548870396546594,16.325164059078137,16.329707680365647,16.78113761987037,16.26326993685973,16.31230037167892,16.207816660685975,16.230560093977857,16.422140563262776,15.711985699805592,16.286832890519506,16.211317297406325,16.185102221727824,16.74539219527428,16.072622803955504,16.292502991638393,16.355157190134026,16.239748651954987,16.67245459882199,16.038321748258205,16.240716304025387,16.254249940876804,16.300550902959433,16.08569974211688,16.71232347246734,16.1402250304775,16.153928310413242,15.92190247996864,15.880067215083224,16.10744676232358,16.14553000416073,15.800023944975436
Q9BV79,MECR,MECR_HUMAN,"Enoyl-[acyl-carrier-protein] reductase, mitochondrial",20.601488688683595,21.35710760515528,21.36154012483114,21.775975439550187,21.51856702936862,21.746964292395024,20.37890907143105,20.89286901695398,21.41154396663757,21.170040039633136,21.297074124684567,20.92803393176467,21.550549959676683,21.680279129811037,21.62976236035384,20.767073762603964,21.595016282236028,21.179678587036697,21.55999820645668,21.46548475223845,20.899180721145665,21.25967526456895,21.021385949949465,21.55720611286629,21.55990426625029,21.51211496327282,21.115026981621615,21.02280924835477,20.910321241582334,20.951629142575765,21.36292026613985,20.6195883103695,21.285956684979592,21.101802554392112,20.67552200451008,20.57808151347824,21.34147997212193,20.9133175920671,21.356057386539423,20.7872908010989,21.270120037181908,20.890386765909383,21.431585302148413,20.723277582678683,20.82811128227576,21.63574374919721,21.33156636678005,20.854584518255024,20.679345698671145,21.22621060142661,21.61702845145679,21.063404218167953,21.61969185022743,21.307066747505548,21.0749454102102,20.901361740993956,20.96517830257489,20.89411398211976,20.83088642292622,20.811450295477535,20.77050708357353,20.709033968222226
